status,handle,forecaster,fc_id,fc_platform,ticker,direction,kind,target,window_days,tweet_date,source_url,quote
WOULD_INSERT,EchoAnalysis,Echo Analysis,9712,institutional,DUOL,bullish,price_target,,90,2026-06-09,https://x.com/EchoAnalysis/status/2064437878416109913,"$DUOL Call me crazy 👀

Here is the long term chart.

Wave 3 target: 630%. 🚀

Very doable within 6 years. https://t.co/MVH6W7eDum"
WOULD_INSERT,EchoAnalysis,Echo Analysis,9712,institutional,IREN,bullish,price_target,,90,2026-06-09,https://x.com/EchoAnalysis/status/2064445427835863504,"$IREN Gave you a second chance 👀

Another test of the 1 fib and 50DMA confluence today.

You will regret not taking opportunities like this.

Wave 3 target: 97% 🚀 https://t.co/V0XfFETsyc"
WOULD_INSERT,EchoAnalysis,Echo Analysis,9712,institutional,RDW,bullish,position_disclosure,,365,2026-06-09,https://x.com/EchoAnalysis/status/2064452977856037241,"$RDW No concerns 👀

Price pulled back to the 0.618 fib and 21 week EMA confluence and showed early signs of support.

More than happy to continue holding and adding here.

Wave 3 target: 114% 🚀 https:"
WOULD_INSERT,EchoAnalysis,Echo Analysis,9712,institutional,LAC,bullish,price_target,,90,2026-06-09,https://x.com/EchoAnalysis/status/2064460527464821034,"$LAC This is your last chance 👀

Price has tested the 0.786 fib as expected. More than happy buying here.

Safe entry when price reclaims the 50DMA.

Wave 3 target: 305% 🚀 https://t.co/a0P3YNtmEG"
WOULD_INSERT,EchoAnalysis,Echo Analysis,9712,institutional,EOSE,bullish,price_target,,90,2026-06-09,https://x.com/EchoAnalysis/status/2064468077345964502,"$EOSE Don't miss this 👀

Price has pulled back to the 1 fib extension and is finding some support.

Happy buying here. Safe entry when price reclaims the 50DMA.

Wave 3 target: 141% 🚀 https://t.co/7gB"
WOULD_INSERT,EhrmantrautCap_,Ehrmantraut Capital,9813,institutional,KRKNF,bullish,price_target,,90,2026-06-01,https://x.com/EhrmantrautCap_/status/2061390548628353343,"Don't confuse price action with fundamentals. While Kraken Robotics $KRKNF / $PNG.V and EQ Resources $EQR.AX have had lousy price actions lately, I am still bullish on both of them."
WOULD_INSERT,EhrmantrautCap_,Ehrmantraut Capital,9813,institutional,MU,bullish,price_target,,90,2026-06-05,https://x.com/EhrmantrautCap_/status/2062982825381347514,"Is it weird to say I still feel bullish despite the massive collapse today? 6/9 stocks in my port are down over 10% today, with SK hynix taking the questionable throne, dropping a staggering 18.6%. Th"
WOULD_INSERT,EhrmantrautCap_,Ehrmantraut Capital,9813,institutional,AMPG,bullish,price_target,10.0,90,2026-06-08,https://x.com/EhrmantrautCap_/status/2063936086066250220,"From my perspective, $AMPG should be trading at $10 minimum. That is including the extra outstanding shares from the Serie A and Serie B rights which leads to dilution. Obviously, risks are involved, "
WOULD_INSERT,Han_Akamatsu,Han Akamatsu 赤松,9711,institutional,IMSR,bullish,price_target,10.0,90,2026-05-30,https://x.com/Han_Akamatsu/status/2060783410545558005,"$IMSR There’s air pocket volume from here to $10. First target for the stock here is to tap that $10 level, where most short gamma lies as well right now. 

There, we have to find support and then tar"
WOULD_INSERT,Han_Akamatsu,Han Akamatsu 赤松,9711,institutional,RBLX,bullish,position_disclosure,,365,2026-05-31,https://x.com/Han_Akamatsu/status/2061026609683923434,"$RBLX Long Roblox at $45/47. ✍🏻

Roblox has now filled the gap it left in 2024 at $43 and found support at that multi year support level of $40. 

Now stock had a bullish crossover on the 1W HMA this "
WOULD_INSERT,Han_Akamatsu,Han Akamatsu 赤松,9711,institutional,CRWV,bullish,position_disclosure,,365,2026-05-31,https://x.com/Han_Akamatsu/status/2061170588861821377,"$CRWV Gamma exposure towards June OPEX indicate that indeed, pointing out that $120 level.

1. GEX | 2. VEX

And that’s why we went long calls at $100 this past week. 

Short gamma at $120 still for O"
WOULD_INSERT,Han_Akamatsu,Han Akamatsu 赤松,9711,institutional,CRWV,bullish,position_disclosure,,365,2026-06-01,https://x.com/Han_Akamatsu/status/2061389936901697916,"I feel sad for the people selling the dip on $CRWV on Friday near $103.

Stock already $116 and we added more at these $100 lows.

I’ve been telling you to trust the setups. It’s gamma. And if gamma f"
DUP_SKIP,Han_Akamatsu,Han Akamatsu 赤松,9711,institutional,IMSR,bullish,position_disclosure,,365,2026-06-01,https://x.com/Han_Akamatsu/status/2061456481090756967,"$IMSR Rolled my calls.

Loaded C12.5 for August 21. ⏳🚀 https://t.co/i2t9nqEVBg"
WOULD_INSERT,Han_Akamatsu,Han Akamatsu 赤松,9711,institutional,IMSR,bullish,price_target,20.0,90,2026-06-01,https://x.com/Han_Akamatsu/status/2061459194595688591,$IMSR will be $20 by August. ✍🏻 https://t.co/ioj5S2nQwP
WOULD_INSERT,Han_Akamatsu,Han Akamatsu 赤松,9711,institutional,RBLX,bullish,price_target,60.0,90,2026-06-02,https://x.com/Han_Akamatsu/status/2061729120216605183,"$RBLX With a great setup here on the macro timeframes. 👀

Stock filled the gap it left back in 2024 in the low $40s, found support there as well in these prior support levels and escaped that year lon"
DUP_SKIP,Han_Akamatsu,Han Akamatsu 赤松,9711,institutional,META,bullish,position_disclosure,,365,2026-06-02,https://x.com/Han_Akamatsu/status/2061817774582669699,"$META stock at $603, bought calls at $600. 

Premium for C700 JUN18 now +30%

What’s going on.. https://t.co/PUzmwfGuNa"
WOULD_INSERT,Han_Akamatsu,Han Akamatsu 赤松,9711,institutional,META,bullish,price_target,700.0,90,2026-06-02,https://x.com/Han_Akamatsu/status/2061861864724644307,"$META Down on my 700C for June OPEX like -30% now from my entry today, although with gamma sitting like this, I can’t find a reason on why to cut the position here.

1. GEX | 2. VEX https://t.co/Dpt8G"
WOULD_INSERT,Han_Akamatsu,Han Akamatsu 赤松,9711,institutional,SPY,bearish,price_target,740.0,90,2026-06-05,https://x.com/Han_Akamatsu/status/2062926778507599919,"$SPY Just a heads up, if we by any case won’t hold that 745 long gamma, expect elevated selling towards that 740 short gamma till the end of the day. https://t.co/VPwNGAgTzb"
WOULD_INSERT,Han_Akamatsu,Han Akamatsu 赤松,9711,institutional,IMSR,bullish,position_disclosure,,365,2026-06-05,https://x.com/Han_Akamatsu/status/2062957655937651192,"Buying more $IMSR here personally.

18JUN C7.5s.

21AUG calls are intact.

You can do as you wish with the position here, I’m buying supports, trimming resistances. Not the opposite.

Whole market is "
WOULD_INSERT,Han_Akamatsu,Han Akamatsu 赤松,9711,institutional,ACHR,bullish,price_target,,90,2026-06-09,https://x.com/Han_Akamatsu/status/2064309236608196643,"$ACHR There’s no sane person watching this 1W chart, and thinking it’s not one of the most beautiful macro charts out there right now. 

Still finding support at the top of the 1W HMA here, and having"
WOULD_INSERT,Han_Akamatsu,Han Akamatsu 赤松,9711,institutional,GME,bullish,price_target,,90,2026-06-09,https://x.com/Han_Akamatsu/status/2064317431972057127,"$GME once again bullish on the 1D HMA now. Keeping that $22.5 level here and looking for some more upside till June OPEX.

Circled the times we had crossovers or rejections to see past performances on"
WOULD_INSERT,Han_Akamatsu,Han Akamatsu 赤松,9711,institutional,SPY,bearish,price_target,740.0,90,2026-06-09,https://x.com/Han_Akamatsu/status/2064326092077351110,"$SPY Levels for today:

$742/745 the levels to beat here, we see weakness and rejection again at these levels where the 1H HMA stands, we can see more downside heading towards Wednesday-Friday.

We ca"
WOULD_INSERT,KirasEpicTrades,Kira Barr,9753,institutional,SLV,bullish,position_disclosure,,365,2026-05-07,https://x.com/KirasEpicTrades/status/2052381018796012012,I bought 10 $SLV 5/15 $75 calls for $1.65
WOULD_INSERT,KirasEpicTrades,Kira Barr,9753,institutional,QCOM,bearish,position_disclosure,,365,2026-05-08,https://x.com/KirasEpicTrades/status/2052790927391920522,"I bought 2 $QCOM 5/8 220 puts for $1.60.  These expire today and are very high risk, which is why I only bought 2.  They will either work really well or be worthless."
WOULD_INSERT,KirasEpicTrades,Kira Barr,9753,institutional,PLTR,bearish,position_disclosure,,365,2026-05-13,https://x.com/KirasEpicTrades/status/2054638458782589333,I bought 5 $PLTR 5/15 129 puts for $2.19
WOULD_INSERT,KirasEpicTrades,Kira Barr,9753,institutional,POET,bearish,position_disclosure,,365,2026-05-15,https://x.com/KirasEpicTrades/status/2055297550681354677,I bought 5 $POET 5/22 18 puts for $1.97
WOULD_INSERT,KirasEpicTrades,Kira Barr,9753,institutional,INTC,bullish,position_disclosure,,365,2026-05-19,https://x.com/KirasEpicTrades/status/2056742642390602129,I bought 5 $INTC 5/29 103 calls for $5.75
WOULD_INSERT,KirasEpicTrades,Kira Barr,9753,institutional,QCOM,bearish,position_disclosure,,365,2026-05-21,https://x.com/KirasEpicTrades/status/2057467077695246565,I bought 5 $QCOM 5/22 202.50 puts for $3.00
WOULD_INSERT,KirasEpicTrades,Kira Barr,9753,institutional,CSCO,bullish,position_disclosure,,365,2026-05-22,https://x.com/KirasEpicTrades/status/2057823492419023071,I bought 5 $CSCO 5/29 120 calls for $2.16
WOULD_INSERT,KirasEpicTrades,Kira Barr,9753,institutional,QCOM,bearish,position_disclosure,,365,2026-05-27,https://x.com/KirasEpicTrades/status/2059638144333394380,I bought 3 $QCOM 5/29 225 puts for $5.75
WOULD_INSERT,KirasEpicTrades,Kira Barr,9753,institutional,SPCE,bearish,position_disclosure,,365,2026-06-01,https://x.com/KirasEpicTrades/status/2061452368214986801,I bought 10 $SPCE 6/18 $6 puts for $1.58.  I'm sorry for the late post.  Having lots of trouble with TOS orders going thru today
WOULD_INSERT,KirasEpicTrades,Kira Barr,9753,institutional,CSCO,bullish,position_disclosure,,365,2026-06-02,https://x.com/KirasEpicTrades/status/2061810926336999765,I bought 10 $CSCO 6/5 127 calls at $2.54
WOULD_INSERT,KirasEpicTrades,Kira Barr,9753,institutional,SNOW,bullish,position_disclosure,,365,2026-06-03,https://x.com/KirasEpicTrades/status/2062167491682439380,I bought 3 $SNOW 6/12 255 calls at $10.02
WOULD_INSERT,KirasEpicTrades,Kira Barr,9753,institutional,AMZN,bullish,position_disclosure,,365,2026-06-03,https://x.com/KirasEpicTrades/status/2062189903354409042,I bought 5 $AMZN 6/18 255 calls for $4.89
WOULD_INSERT,KirasEpicTrades,Kira Barr,9753,institutional,PLTR,bullish,position_disclosure,,365,2026-06-09,https://x.com/KirasEpicTrades/status/2064422466034786620,I bought 10 $PLTR 6/18 135 calls for $3.25
WOULD_INSERT,Learnernoearner,UNKNOWN TRADER,9756,institutional,NEAR,bullish,price_target,3.99,90,2026-06-03,https://x.com/Learnernoearner/status/2062191026014404630,"#NEAR $NEAR LONG TRADE

ENTRY: 3

TARGET: 3.99

STOPLOSS: 2.875 https://t.co/xKYTkSGrXd"
WOULD_INSERT,Learnernoearner,UNKNOWN TRADER,9756,institutional,ETH,bullish,price_target,1955.0,90,2026-06-03,https://x.com/Learnernoearner/status/2062204276009513227,"#ETH $ETH LONG TRADE

ENTRY: 1835 - 1820

TARGET: 1955

STOPLOSS: 1795 https://t.co/JBOpnCKE2A"
WOULD_INSERT,Learnernoearner,UNKNOWN TRADER,9756,institutional,OPN,bullish,price_target,,90,2026-06-04,https://x.com/Learnernoearner/status/2062396838724899269,"#OPN $OPN LONG TRADE

ENTRY: 0.204 - 0.1985

TARGET: 0.281

STOPLOSS: 0.1905 https://t.co/dY47zvZFgO"
WOULD_INSERT,Learnernoearner,UNKNOWN TRADER,9756,institutional,WLD,bullish,price_target,0.607,90,2026-06-04,https://x.com/Learnernoearner/status/2062426138509451769,"#WLD $WLD LONG TRADE

ENTRY: 0.528

TARGET: 0.607

STOPLOSS: 0.5055 https://t.co/NASkfrKppR"
WOULD_INSERT,Learnernoearner,UNKNOWN TRADER,9756,institutional,TON,bullish,price_target,2.01,90,2026-06-04,https://x.com/Learnernoearner/status/2062505746990805306,"#TON $TON LONG TRADE

ENTRY: 1.737

TARGET: 2.01

STOPLOSS: 1.6725 https://t.co/JwVTGSpNyY"
WOULD_INSERT,Learnernoearner,UNKNOWN TRADER,9756,institutional,ZEC,bearish,price_target,510.8,90,2026-06-04,https://x.com/Learnernoearner/status/2062536245176115565,"#ZEC $ZEC SHORT TRADE

ENTRY: 525.2

TARGETS: 510.8 - 4815

STOPLOSS: 542.5 https://t.co/9IFt2bhHZL"
WOULD_INSERT,Learnernoearner,UNKNOWN TRADER,9756,institutional,ENA,bearish,price_target,,90,2026-06-05,https://x.com/Learnernoearner/status/2062737553136992743,"#ENA $ENA SHORT TRADE

ENTRY: 0.0908

TARGET: 0.0809

STOPLOSS: 0.09485 https://t.co/afch1RkJYc"
WOULD_INSERT,Learnernoearner,UNKNOWN TRADER,9756,institutional,ENA,bullish,price_target,,90,2026-06-06,https://x.com/Learnernoearner/status/2063083223446364668,"#ENA $ENA LIMIT LONG TRADE

ENTRY: 0.0897 - 0.087

TARGET: 0.108

STOPLOSS: 0.08515 https://t.co/e3DJXxR1oM"
WOULD_INSERT,Learnernoearner,UNKNOWN TRADER,9756,institutional,BLESS,bullish,price_target,,90,2026-06-06,https://x.com/Learnernoearner/status/2063113378378260777,"#BLESS $BLESS LONG TRADE

ENTRY: 0.00442

TARGET: 0.00509

STOPLOSS: 0.004225 https://t.co/OV51gM6evC"
DUP_SKIP,Learnernoearner,UNKNOWN TRADER,9756,institutional,WLD,bullish,price_target,0.606,90,2026-06-08,https://x.com/Learnernoearner/status/2063840265735991636,"#WLD $WLD LONG TRADE

ENTRY: 0.4705

TARGET: 0.606

STOPLOSS: 0.4485 https://t.co/Yn6d6p0yod"
WOULD_INSERT,Learnernoearner,UNKNOWN TRADER,9756,institutional,WIF,bullish,price_target,,90,2026-06-08,https://x.com/Learnernoearner/status/2063935232923799666,"#WIF $WIF LONG TRADE

ENTRY: 0.1593

TARGET: 0.172

STOPLOSS: 0.1552 https://t.co/drn84RQ4et"
WOULD_INSERT,Learnernoearner,UNKNOWN TRADER,9756,institutional,WLD,bullish,price_target,0.56,90,2026-06-08,https://x.com/Learnernoearner/status/2064004322648522901,"#WLD $WLD LONG TRADE

ENTRY: 0.4795

TARGET: 0.56

STOPLOSS: 0.4615 https://t.co/7aIcqVoNXF"
WOULD_INSERT,Learnernoearner,UNKNOWN TRADER,9756,institutional,WLD,bullish,price_target,0.607,90,2026-06-09,https://x.com/Learnernoearner/status/2064341210362187934,"#WLD $WLD LONG TRADE

ENTRY: 0.524

TARGET: 0.607

STOPLOSS: 0.5045 https://t.co/ndbGhKxk0o"
WOULD_INSERT,Learnernoearner,UNKNOWN TRADER,9756,institutional,ENA,bullish,price_target,,90,2026-06-09,https://x.com/Learnernoearner/status/2064349083041481126,"#ENA $ENA LONG TRADE

ENTRY: 0.0825

TARGET: 0.094

STOPLOSS: 0.07985 https://t.co/VesqiTmejH"
WOULD_INSERT,MarketMatrixs,The Market Matrix,9685,institutional,ASTS,bullish,price_target,200.0,90,2026-06-06,https://x.com/MarketMatrixs/status/2063321944305647647,"$ASTS is a $200 stock by EOY.

This years catalysts + upcoming catalysts:

- Falcon 9 BlueBird 8, 9 & 10 launch (THIS MONTH!)
- BlueBird 8, 9 & 10 deployment confirmation
- Additional satellite launch"
WOULD_INSERT,MarketMatrixs,The Market Matrix,9685,institutional,SOFI,bullish,price_target,45.0,90,2026-06-07,https://x.com/MarketMatrixs/status/2063417713289265318,"Congratulations.

You can now buy a $45 stock trading $15 — $SOFI

You can now also buy a $20 stock trading at $10 — $ONDS

You’ve seen this post before, and you didn’t take advantage.

Hope you remem"
WOULD_INSERT,MarketMatrixs,The Market Matrix,9685,institutional,OSCR,bullish,price_target,32.0,90,2026-06-08,https://x.com/MarketMatrixs/status/2064000440501678371,"$OSCR 

The wait was dreadful

Patience always wins. 

Textbook cup handle and GO!

$32 is next. https://t.co/0mlo38nfvH"
WOULD_INSERT,MarketMatrixs,The Market Matrix,9685,institutional,ONDS,bullish,price_target,18.0,90,2026-06-08,https://x.com/MarketMatrixs/status/2064062368985071635,"$ONDS

INCHES and I mean INCHES from retesting the breakout zone. 

That's an attractive add at those levels.

I wouldn't mind a couple more shares before we head out to +$18.. https://t.co/4i4wieCmsg"
DUP_SKIP,MarketMatrixs,The Market Matrix,9685,institutional,HIMS,bullish,price_target,42.0,90,2026-06-09,https://x.com/MarketMatrixs/status/2064355619696771455,"$HIMS +5%

Wave 3 remains $42. 

See you there 😏 https://t.co/1rqr89yxjm"
WOULD_INSERT,MarketMatrixs,The Market Matrix,9685,institutional,HIMS,bullish,price_target,42.0,90,2026-06-09,https://x.com/MarketMatrixs/status/2064445998060171406,"$HIMS is going to $42 

There’s nothing I can do about it and there’s nothing you can either. 

What a close up +6%. 

Talk about a v-shaped recovery. https://t.co/FYSuAr2dUG"
WOULD_INSERT,PaperBozz,Paper Bozz,9826,institutional,SOFI,bullish,price_target,19.6,90,2026-05-27,https://x.com/PaperBozz/status/2059646721542533394,"$SOFI this is it! We just need to break through 50DMA or $16.70 and $19.60 area is next. 

That volume gap needs to fill. 🚀 https://t.co/nZPe2uWb8l"
WOULD_INSERT,PaperBozz,Paper Bozz,9826,institutional,RKLB,bullish,price_target,157.0,90,2026-05-27,https://x.com/PaperBozz/status/2059768658637779049,"$RKLB What a beast! This thing looks absolutely unstoppable right now. 🚀

That said, we printed a clear hanging man reversal candle today. Tomorrow’s close will be key. 

It will decide whether we get"
WOULD_INSERT,PaperBozz,Paper Bozz,9826,institutional,SMH,bearish,price_target,,90,2026-05-28,https://x.com/PaperBozz/status/2059789614701777214,"$SMH Semiconductor stocks are showing signs of exhaustion and appear primed for a near-term pullback. 

Oscillators are displaying bearish divergence, with momentum weakening on recent highs.  

I’m e"
WOULD_INSERT,PaperBozz,Paper Bozz,9826,institutional,SOFI,bullish,price_target,,90,2026-05-31,https://x.com/PaperBozz/status/2061231738513236368,"$SOFI ’s Friday option chain showed strong bullish bias. Bulls are well-positioned to feast in the coming days. 🚀

Option chain from Webull Desktop App. https://t.co/uvmZPglGHZ"
WOULD_INSERT,PaperBozz,Paper Bozz,9826,institutional,OKLO,bullish,position_disclosure,,365,2026-06-01,https://x.com/PaperBozz/status/2061464662546235402,"$OKLO I took a starter position. It looks like momentum is building and a breakout could send the stock to $90 area. 

Targets are highlighted in the chart. 

Chart created with Webull Desktop App. ht"
WOULD_INSERT,PaperBozz,Paper Bozz,9826,institutional,INFQ,bullish,price_target,23.0,90,2026-06-02,https://x.com/PaperBozz/status/2061816905954959820,"$INFQ hit the second target. $23 is next.

Targets highlighted in the chart.

Chart created with Webull Desktop App. https://t.co/T7QO3Vo9dx"
WOULD_INSERT,PaperBozz,Paper Bozz,9826,institutional,BMNR,bullish,position_disclosure,,365,2026-06-02,https://x.com/PaperBozz/status/2061823224963272786,"$BMNR has been basing since February and has barely broken below $18, closing under that level only once the entire time.

I am playing for a bounce with a tight stop below $17. 

I will not be in thi"
WOULD_INSERT,PaperBozz,Paper Bozz,9826,institutional,IBIT,bullish,position_disclosure,,365,2026-06-03,https://x.com/PaperBozz/status/2062258747871772840,"Every leg in Bitcoin pulls back to the 78.6% Fib level.  Today it hit that exact threshold, so I did what I said I would — took a small position in $IBIT.  

There’s &gt;50% chance I make money on thi"
WOULD_INSERT,PaperBozz,Paper Bozz,9826,institutional,IBIT,bullish,price_target,33.0,90,2026-06-06,https://x.com/PaperBozz/status/2063050148037419322,"$IBIT This is it! 

At the risk of being ridiculed later, I am going to tell you that the bottom is somewhere between $34 and $32.

Bookmark this post so you can come back and tell me how wrong I was."
WOULD_INSERT,PaperBozz,Paper Bozz,9826,institutional,TSLA,bullish,position_disclosure,,365,2026-06-08,https://x.com/PaperBozz/status/2064013829067960578,"$TSLA I took a stock position last Friday.  Worst-case downside is $380. 

The risk/reward was attractive, and I can continuously sell covered calls to lower my cost basis over time.  

If that wedge "
WOULD_INSERT,PaperBozz,Paper Bozz,9826,institutional,ASTS,bullish,position_disclosure,,365,2026-06-09,https://x.com/PaperBozz/status/2064400195211685990,"$ASTS In my previous post I mentioned that I was watching $86 area to play a bounce. 

As expected it hit the $86 area bounced. Took a small starter position. 🎯 https://t.co/gROpFOVHcn"
WOULD_INSERT,QualCompounders,Quality Compounders,9686,institutional,ZETA,bullish,position_disclosure,,365,2026-06-04,https://x.com/QualCompounders/status/2062519749645320213,"Yesterday’s buys: $ZETA and $CEG
I was thrilled to see the selloff — it gave me a great opportunity to add to two outstanding companies.

$ZETA — High-conviction ad tech disruptor that continues to in"
WOULD_INSERT,QualCompounders,Quality Compounders,9686,institutional,META,bullish,price_target,1000.0,90,2026-06-04,https://x.com/QualCompounders/status/2062580142598234132,"Yesterday’s selloff was a gift for long-term investors.🎁

So many quality stocks on sale:
🔹 $META is a $1000 stock trading at $618
🔹 $AMZN is a $300 stock trading at $251 
🔹 $SOFI is a $32 stock tradi"
WOULD_INSERT,QualCompounders,Quality Compounders,9686,institutional,META,bullish,price_target,,90,2026-06-05,https://x.com/QualCompounders/status/2062882133866389817,"$META has woefully underperformed the S&P 500 over the past year.
But I believe that’s about to change in the second half of 2026.

🔹 $META: -9.6% 
🔹 S&P 500: +26.5%

Strong ad revenue momentum, AI ad"
WOULD_INSERT,QualCompounders,Quality Compounders,9686,institutional,SOFI,bullish,price_target,100.0,90,2026-06-05,https://x.com/QualCompounders/status/2062912335480779192,POV: It’s 2030 $SOFI is trading at $100 laughing at the person who panic-sold at the bottom. https://t.co/fTxrzQEmoM
WOULD_INSERT,QualCompounders,Quality Compounders,9686,institutional,META,bullish,price_target,,90,2026-06-07,https://x.com/QualCompounders/status/2063652208449904932,What is your highest conviction buy in the market right now? Mine is $META
WOULD_INSERT,QualCompounders,Quality Compounders,9686,institutional,NVDA,bullish,price_target,,90,2026-06-07,https://x.com/QualCompounders/status/2063705050598506797,"📉 Why $NVDA Looks Like the Best Risk/Reward Semi Play Right Now 📉

$NVDA is trading at a forward P/E of just 22x and a PEG of 0.51 — extremely attractive for its growth profile.

While everyone chases"
WOULD_INSERT,QualCompounders,Quality Compounders,9686,institutional,MA,bullish,price_target,,90,2026-06-07,https://x.com/QualCompounders/status/2063765448471052640,"📈 5-Year Projections: Credit Card Payment Giants 📈

$MA
$V
$AXP

Based on my conservative projections, all three should slightly outperform the S&amp;P 500 over the next 5 years.

Thread with full det"
WOULD_INSERT,QualCompounders,Quality Compounders,9686,institutional,AXP,bullish,price_target,,90,2026-06-07,https://x.com/QualCompounders/status/2063765526334124128,"3. $AXP - American Express Company

Assumptions:
🔹EPS Growth: Y1: 14% | Y2: 14%  | Y3: 12%  | Y4: 12% | Y5: 11%
🔹Exit PE: 20X

Projections:
🔹Annual Returns: 13.3% + dividend https://t.co/ine52cFqBH"
WOULD_INSERT,QualCompounders,Quality Compounders,9686,institutional,META,bullish,position_disclosure,,365,2026-06-08,https://x.com/QualCompounders/status/2063984399914312146,"You make the most money buying when the market is fearful. 😨

I’ve done it numerous times:
🔹 Bought $META under $200 in 2022 when everyone called it “the next MySpace.” The market missed the post-pand"
WOULD_INSERT,QualCompounders,Quality Compounders,9686,institutional,CEG,bullish,price_target,,90,2026-06-08,https://x.com/QualCompounders/status/2064029692923912426,"Global power demand is projected to nearly double from 448 TWh to 980 TWh, with data centers accounting for 44% of that growth.

Here are two names positioned to benefit tremendously:
$CEG – Nuclear P"
WOULD_INSERT,Teamsniperpaji,Sniper paji,9766,institutional,BTC,bearish,price_target,69300.0,90,2026-04-08,https://x.com/Teamsniperpaji/status/2041876409485029478,"$100-$1000 challenge
(Trade 47)
$BTC SHORT 
Take profit: $69300
SL: $73,200
Keep your notifications on for next update https://t.co/csuBA67qec"
WOULD_INSERT,Teamsniperpaji,Sniper paji,9766,institutional,BTC,bearish,price_target,69500.0,90,2026-04-09,https://x.com/Teamsniperpaji/status/2042299690679681167,"$100-$1000 challenge
(Trade 48)
$BTC SHORT 
Take profit: $69500
SL: 1hour closing above $73,400
Keep your notifications on for next update
( Risky scalp ) https://t.co/MzZx61OJTl"
DUP_SKIP,Teamsniperpaji,Sniper paji,9766,institutional,BTC,bearish,price_target,,90,2026-04-10,https://x.com/Teamsniperpaji/status/2042512462021562468,"$100-$1000 challenge
(Trade 48)
$BTC SHORT 
Book some profit and set your SL at entry,  not taking any chances on CPI day https://t.co/rbnQm2fhDN"
WOULD_INSERT,Teamsniperpaji,Sniper paji,9766,institutional,BTC,bearish,price_target,70600.0,90,2026-04-10,https://x.com/Teamsniperpaji/status/2042613865033449587,"$100-$1000 challenge
(Trade 49)
$BTC SHORT 
Take profit: $70,600
SL: 1hour closing above $74,500
Keep your notifications on for next update
( Risky scalp ) https://t.co/2quhuYbKde"
WOULD_INSERT,Teamsniperpaji,Sniper paji,9766,institutional,BTC,bearish,price_target,,90,2026-04-12,https://x.com/Teamsniperpaji/status/2043212384517652899,"$100-$1000 challenge
(Trade 49)
$BTC SHORT 
Book some profit and set your SL at entry https://t.co/TY9oFKPzOY"
WOULD_INSERT,Teamsniperpaji,Sniper paji,9766,institutional,BTC,bearish,price_target,72000.0,90,2026-04-14,https://x.com/Teamsniperpaji/status/2044068863986544758,"$100-$1000 challenge
(Trade 50)
$BTC SHORT 
Take profit: $72000
SL: 1hour closing above $77000
Keep your notifications on for next update
( Risky scalp ) https://t.co/AuE03iwxUq"
WOULD_INSERT,Teamsniperpaji,Sniper paji,9766,institutional,BTC,bullish,price_target,77000.0,90,2026-04-14,https://x.com/Teamsniperpaji/status/2044112300131660280,"$100-$1000 challenge
(Trade 51)
$BTC LONG
Take profit: $77000
SL: 1hour closing below 73,400
Keep your notifications on for next update https://t.co/G299k46nlT"
WOULD_INSERT,Teamsniperpaji,Sniper paji,9766,institutional,BTC,bearish,price_target,72000.0,90,2026-04-16,https://x.com/Teamsniperpaji/status/2044821771740979203,"$500-$5000 challenge
$BTC SHORT
Take profit: $72000
SL: 1hour closing below 75300
Margin : $50
Lev: 18x
Comment ""copy now"" to automatically copy these trades on Lbank https://t.co/9H1zKvv4Po"
WOULD_INSERT,Teamsniperpaji,Sniper paji,9766,institutional,SOL,bullish,price_target,97.0,90,2026-04-16,https://x.com/Teamsniperpaji/status/2044854996127424929,"$500-$5000 challenge
$SOL LONG
Take profit: $97
SL: $84.5
Margin : $50
Lev: 7x
Comment ""copy now"" to automatically copy these trades on Lbank https://t.co/yHkNWYJ9xA"
WOULD_INSERT,Teamsniperpaji,Sniper paji,9766,institutional,BTC,bearish,price_target,74000.0,90,2026-04-17,https://x.com/Teamsniperpaji/status/2045248273666187660,"$100-$1000 challenge
(Trade 52)
$BTC SHORT
Take profit: $74000
SL: 1hour closing below 78,700
Keep your notifications on for next update https://t.co/BxicNXrTrK"
WOULD_INSERT,Teamsniperpaji,Sniper paji,9766,institutional,BTC,bullish,price_target,79000.0,90,2026-04-21,https://x.com/Teamsniperpaji/status/2046513033049162121,"$500-$5000 challenge
$BTC LONG
Take profit: $79000
SL: 1hour closing below 74,800
Keep your notifications on for next update
Comment ""copy now"" to automatically copy these trades on Lbank https://t.co"
WOULD_INSERT,Teamsniperpaji,Sniper paji,9766,institutional,BTC,bearish,price_target,73800.0,90,2026-04-21,https://x.com/Teamsniperpaji/status/2046655981585912251,"$100-$1000 challenge
(Trade 53)
$BTC SHORT
Take profit: $73800
SL: $76,300
Keep your notifications on for next update https://t.co/4NT3Jo1DUp"
WOULD_INSERT,Teamsniperpaji,Sniper paji,9766,institutional,BTC,bullish,price_target,81000.0,90,2026-04-22,https://x.com/Teamsniperpaji/status/2047017009821684103,"$100-$1000 challenge
(Trade 54)
$BTC LONG
Take profit: $81000
SL: $78000
Keep your notifications on for next update
( SCALP TRADE ) https://t.co/lqsxZ33hbk"
